'level1';'level2';'level3';'filter0';'filter1';'filter3';'Data[1]';'Data[2]';'Data[3]';'Data[9]';'Data[4]';'Data[6]';'Data[7]';'Data[8]';'Data[5]'
'นครนายก';'บ้านนา';'เขาเพิ่ม';'1412376';'1378600';'บ้านเขาส่องกล้อง';'เขื่อนชำรุดเนื่องจากน้ำท่วม';'1 แห่ง';'ปรับปรุงซ่อมแซมเขื่อนป้องกันน้ำท่วม ระยะทาง 150  เมตร';'26010075';'นายปรีชาย้อยศิริ';'0861475367';;'03735009';'sun102519@hotmail.com'
'นครนายก';'บ้านนา';'ป่าขะ';'808433';'789100';'ชุมชนวัดป่าขะ';'สนามฟุตบอลและพื้นชำรุดเนื่องจากน้ำท่วม';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซม สนามฟุตบอล ปรับพื้น อาคารสามัญ 004 คอนกรีตพื้นอาคารเรียน พื้นปูกระเบื้อง พื้นถนนลูกรังภายในบริเวณโรงเรียน';'26010101';'นายพรชัยโพเทพา';'037381823';;;
'นครนายก';'องครักษ์';'บางสมบูรณ์';'70178';'68500';'บ้านเตยใหญ่';'อาคารเรียน ถนนคอนกรีตชำรุดน้ำท่วม';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมซ่อมแซม อาคาร สปช. 105/26 ปรับปรุงภูมิทัศน์ ถนนคอนกรีต';'26010127';'ว่าที่ร้อยตรีวินัยหงษ์ทอง';'0856772200';;;'preecha-8155@thaimail.com'
'นครนายก';'องครักษ์';'คลองใหญ่';'115154';'112400';'ชุมชนวัดอำภาศิริวงศ์ มิตรภาพที่ 162';'อาคารเรียน พื้นกระเบื้อง ประตูชำรุดเนื่องจากน้ำท่วม';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมซ่อมแซม พื้น คสล.ขนาด กว้าง  9 X 4 ม. ปูพื้นกระเบื้องเคลือบขนาด กว้าง  9 X 4 ม.ฝาผนังขนาด กว้าง  25 X 4 ม. เปลี่ยนประตู อาคารเรียนแบบ  ป1 ข พื้น คสล.3  ห้องเรียน  ขนาด  9 X 9 ม.ปูพื้นกระเบื้องเคลือบขนาด กว้าง  30 X 11 ม';'26010110';'นายอุทัยคำสุขสวัสดิ์';'037391311';;;
'นครนายก';'บ้านนา';'บ้านนา';'64544';'63000';'วัดทองจรรยา';'น้ำท่วมอาคารชำรุด';'1 หลัง';'ซ่อมแซมอาคารเรียน';'26010087';'นายอมฤทธิ์อินทรประเสริฐ';'037308061';;;
'นครนายก';'ปากพลี';'ท่าเรือ';'276922';'270300';'วัดเกาะกา';'น้ำท่วมอาคาร สนามกีฬาและ ห้องส้วมเสียหาย';'1 แห่ง';'ปรับปรุงซ่อมแซม 1.ถนนคอนกรีตทางเดิน 2.สนามวอลเลย์วอล พื้นคอนกรีต 3.ห้องส้วม - พื้นปูกระเบื้อง 4.ลานอเนกประสงค์ พื้นคอนกรีต 5.สนามเด็กเล่น ทรายถม 6.สนามเปตอง  หินคลุก';'26010062';'นายประทีปเบญจมาหา';'037616432';;;
'นครนายก';'เมืองนครนายก';'พรหมณี';'401194';'391600';'วัดเอี่ยมประดิษฐ์';'น้ำท่วม สนามกีฬา และอาคารเรียนต่างๆ เสียหาย';'1 หลัง  1 แห่ง';'อาคารเรียน ป.1ข –  พื้นใต้ถุนอาคารขนาด 2.5มx 24.ม.ถมทรายหนา0.20ม.เทคอนกรีตหนา 0.15 ม. – ทาสีฝาด้านนอกอาคารเรียนทั้งหมด พื้นที่ 11มx 24 ม. สนามกีฬา – ทำรางระบายน้ำคอนกรีตเสริมเหล็ก ลานกีฬาเอนกประสงค์ – เทคอนกรีตเสริมเหล็ก';'26010029';'นายสุนทรอินชูรันต์';'037382940';'037326729';;
'นครนายก';'บ้านนา';'บ้านพริก';'101630';'99200';'วัดหนองคันจาม';'น้ำท่วมอาคารเรียน ถนน ชำรุดเสียหาย';'1 หลัง';'ปรับปรุงซ่อมแซม 1.อาคารเรียนแบบป.1ข (ชั้นล่าง ห้องพลศึกษา ห้องดนตรี) 2.ถนนหน้าอาคารเรียน สปช.105/29';'26010096';'นายประชุมบำรุงจิตร์';'03760704';;;
'นครนายก';'องครักษ์';'องครักษ์';'265755';'259400';'อนุบาลองครักษ์';'ทางเชื่อมระหว่างอาคารเสียหายจากเหตุการณ์น้ำท่วม';'1 แห่ง';'ทางเดินเชื่อมระหว่างอาคาร (อาคาร 105/29-อาคารดนตรี นาฏศิลป์) ทางเดินเชื่อมระหว่างอาคาร (อาคารา 105/29-หน้าประตู โรงเรียน) ทางเดินเชื่อมระหว่างอาคาร (อาคาร 105/29-อาคาร 2/28)';'26012010';'นายเพ็ญศักดิ์ แจ้งเหตุผล';'037391299';'037391661';'037322591';'Ongkarak_2500@thaimail.com'
'นครนายก';'องครักษ์';'บึงศาล';'567983';'554400';'บ้านดอนกลาง(กิดารีศึกษาคาร)';'น้ำท่วม อาคารเรียน อาคารประกอบชำรุดเสียหาย';'1 หลัง';'อาคารเรียนแบบสปช.105/29 เปลี่ยนประตูห้องเรียน เปลี่ยนประตูห้องน้ำ ทาสีอาคาร ห้องสมุด ';'26010131';'นายธนะบูลย์สหัสสานนท์';'037308113';;;'bandonklang@yahoo.com'
'นครนายก';'องครักษ์';'บางสมบูรณ์';'127448';'124400';'วัดปากคลองพระอาจารย์';'อาคารเรียน อาคารประกอบและบริเวณโดยรอบถูกน้ำท่วมเสียหาย';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมซ่อมแซม 1.ทาสีอาคารเอนกประสงค์ 2.อาคารปฐมวัย ทาสี เปลี่ยนฝ้า ประตู 3.ทาสีโรงอาหาร 4.บ้านพักครู  ทาสี เปลี่ยนประตู 5.สนามเด็กเล่น ทาสี 6.ห้องน้ำ เปลี่ยนประตู ทาสี 7.บริเวณโรงเรียน ถมดิน เทคอนกรีต';'26010126';'เด็กชาย';'037350000';'013440311';;
'นครนายก';'องครักษ์';'บางลูกเสือ';'995814';'972000';' วัดบางนางเล็ก';'อาคารเรียน อาคารประกอบ ชำรุดเนื่องจากน้ำท่วม';'1 หลัง';' - อาคารแบบ ป 1 ข  ขนาด   3 ห้องเรียน   ต่อเติม ป. 1 ข    1 ห้องเรียน ใต้ถุนสูง ต่อเติมห้อง    ใต้ถุน  3 ห้องเรียน -  อาคารแบบ สปช. 101/2526   ขนาด  3  ห้องเรียน  ใต้ถุนต่ำ - อาคารอเนกประสงค์  สปช. 202/26 - ถนนคอนกรีตเสริมเหล็ก ';'26010122';'นายชาญชัยสิงหนาท';'037308104';;;
